@relation 'spambase-weka.filters.unsupervised.attribute.Remove-R1-6,8-20,22-51,54-55,57_clustered'

@attribute Instance_number numeric
@attribute word_freq_remove numeric
@attribute word_freq_your numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9}

@data
1660,0,1.2,0.855,0.794,41,1,cluster8
1661,0,1.35,0.006,0.065,46,1,cluster1
1662,0.18,1.87,0.522,0.109,116,1,cluster8
1663,0,0,0,0,39,1,cluster4
1664,0,0.92,0.523,0.378,67,1,cluster8
1665,0,1.47,0,0.29,13,1,cluster8
1666,0,0,0.193,0,26,1,cluster4
1667,0.16,2.37,0.028,0.084,40,1,cluster3
1668,0,0,0,0,152,1,cluster9
1669,0,1.11,1.429,0.095,36,1,cluster8
1670,0,1.21,1.021,0.291,67,1,cluster8
1671,0.67,0.67,0.228,0.228,16,1,cluster5
1672,0,1.08,0.615,0.025,13,1,cluster8
1673,0.02,1.59,0.538,0.145,116,1,cluster8
1674,0,0,0,0,36,1,cluster4
1675,0,0,0,0,38,1,cluster4
1676,0,2.4,0.151,0.302,11,1,cluster3
1677,0,0.47,0,0,15,1,cluster4
1678,0,1.14,0.751,0.255,84,1,cluster8
1679,0,4.12,0.919,0.229,138,1,cluster3
1680,0,0,0.309,0,4,1,cluster4
1681,0,3.32,0.449,0.265,272,1,cluster7
1682,0.08,1.3,0.358,0.261,54,1,cluster8
1683,0,1.02,0.764,0,28,1,cluster8
1684,0.08,1.3,0.358,0.261,54,1,cluster8
1685,0,0,0.555,0,107,1,cluster9
1686,0,1.07,0.192,0,19,1,cluster1
1687,0,0,0,0,22,1,cluster4
1688,0,0.56,0.493,0.061,13,1,cluster8
1689,0,0,5.555,0,14,1,cluster2
1690,0,0,0,0,33,1,cluster4
1691,0,1.08,5.803,1.284,54,1,cluster2
1692,0,2.22,0.273,0.364,48,1,cluster3
1693,0,1.51,0.733,0.104,326,1,cluster8
1694,0.18,0.74,0,0.029,11,1,cluster8
1695,0,0,0,0,28,1,cluster4
1696,0,1.22,0.544,0.077,22,1,cluster8
1697,0.91,0,0,0,12,1,cluster5
1698,0.29,1.45,0,0.085,33,1,cluster8
1699,0,1.73,1.385,0,64,1,cluster8
1700,0,0,0,0,1,1,cluster4
1701,0,1.22,0.845,0.255,84,1,cluster8
1702,0.08,1.24,0.353,0.254,54,1,cluster8
1703,0,1.23,0.736,0.256,84,1,cluster8
1704,0,1.51,0.733,0.104,326,1,cluster8
1705,0,0,0,0,13,1,cluster4
1706,0,1.25,0,0,54,1,cluster1
1707,0,0,0,0,11,1,cluster4
1708,0.08,1.24,0.353,0.254,54,1,cluster8
1709,0,0,0,0,33,1,cluster4
1710,0,0,0,0,28,1,cluster4
1711,0,0,0,0,10,1,cluster4
1712,0,1.08,5.828,1.308,54,1,cluster2
1713,0.07,1.25,0.319,0.266,145,1,cluster8
1714,0,0,0,0,38,1,cluster4
1715,0,2.4,0.145,0.291,11,1,cluster3
1716,0.05,1.76,0.441,0.421,116,1,cluster8
1717,0,0,0,0,28,1,cluster4
1718,0.08,1.39,0.444,0.25,54,1,cluster8
1719,0,2.46,0.232,0.465,12,1,cluster3
1720,0,0.6,0.412,0.206,20,1,cluster8
1721,0,0,0,0,28,1,cluster4
1722,0,0,0,0,38,1,cluster4
1723,0,0,0.037,0,33,1,cluster4
1724,0.68,2.04,0,0.11,68,1,cluster5
1725,0.68,1.36,0,0.111,68,1,cluster5
1726,0,2.12,0.11,0,3,1,cluster1
1727,0,2.48,0.996,0.106,116,1,cluster3
1728,0,1.44,0.543,0.271,11,1,cluster8
1729,0.28,1.96,0.034,0,114,1,cluster3
1730,1.03,1.03,0,0,60,1,cluster5
1731,0,0.99,0,0.265,114,1,cluster8
1732,0.03,1.41,0.433,0.529,140,1,cluster8
1733,0,0,0.757,0,13,1,cluster4
1734,0.64,0.64,1.44,0,21,1,cluster5
1735,0,0,0.785,0,13,1,cluster4
1736,0.65,0.65,1.461,0,21,1,cluster5
1737,0.4,2.03,1.01,0.397,56,1,cluster3
1738,0,1.08,0.615,0.025,13,1,cluster8
1739,0,0,1.55,0,13,1,cluster9
1740,0.65,0.65,1.765,0,21,1,cluster5
1741,1.43,0.47,0.694,0,164,1,cluster6
1742,0.19,1.75,0.404,0.233,49,1,cluster8
1743,0,1.44,0.542,0.271,11,1,cluster8
1744,0,2.43,0.896,0,58,1,cluster3
1745,1.14,2.29,0,0,6,1,cluster5
1746,1.63,2.45,0,0,11,1,cluster6
1747,2.3,2.3,0.518,0,142,1,cluster6
1748,1.06,0,0,0,78,1,cluster5
1749,0,0,1.149,0,3,1,cluster9
1750,0.27,1.11,0.638,0,17,1,cluster8
1751,0,0,0,0,3,1,cluster4
1752,0,0,0.225,0,39,1,cluster4
1753,0,0,1.542,1.785,9989,1,cluster2
1754,0.4,2.03,0.975,0.396,56,1,cluster3
1755,0.54,2.73,1.466,0.258,392,1,cluster7
1756,0.8,1.61,0.552,0.207,69,1,cluster5
1757,1.33,1.77,0.067,0.067,22,1,cluster5
1758,0.07,0.77,0,0.183,84,1,cluster8
1759,0,1,0,0.267,114,1,cluster8
1760,0.19,2.09,0.212,0.303,132,1,cluster8
1761,1.12,1.87,0.223,0.223,10,1,cluster5
1762,0,11.11,0,0,1,1,cluster0
1763,0.43,1.04,0.256,0.242,583,1,cluster9
1764,0,0.96,0.175,0.467,259,1,cluster8
1765,2.01,2.01,0.305,0,14,1,cluster6
1766,0,1.09,5.831,1.309,54,1,cluster2
1767,2.04,2.04,0.309,0,14,1,cluster6
1768,0.37,0.37,0.241,0.06,18,1,cluster5
1769,0.49,1.07,0.241,0.228,683,1,cluster9
1770,0,0,2.152,0,36,1,cluster9
1771,0.48,0.96,0.43,0.43,305,1,cluster8
1772,0.73,0.64,0.43,0.134,696,1,cluster9
1773,0.4,2,0.124,0,12,1,cluster3
1774,0,1.68,0,0,6,1,cluster1
1775,0,0.85,0,0,6,1,cluster1
1776,0.21,1.09,0.96,0.128,70,1,cluster8
1777,0,1.29,2.354,0,13,1,cluster2
1778,2,1.5,0.445,0.979,28,1,cluster5
1779,0,3.03,1.029,0.093,63,1,cluster3
1780,0,1.32,0.639,0.165,117,1,cluster8
1781,1.56,2.34,1.363,0,29,1,cluster5
1782,0,1.43,0,0,153,1,cluster8
1783,0.67,2.18,0.156,0.104,525,1,cluster7
1784,0.42,1.49,0.263,0.075,494,1,cluster8
1785,0.5,1.01,1.431,0.536,23,1,cluster5
1786,0,0.86,0.928,0.154,7,1,cluster8
1787,0,1.2,0.094,0.015,89,1,cluster8
1788,0,3.03,1.023,0.093,63,1,cluster3
1789,0,1.81,0,0,62,1,cluster1
1790,7.27,0,0.297,0,8,1,cluster6
1791,0.5,0.7,0.488,0.157,669,1,cluster9
1792,0.2,1.35,0.095,0,24,1,cluster8
1793,0.36,2.95,0.433,0.928,33,1,cluster3
1794,0.46,2.01,0.123,0,196,1,cluster6
1795,1.86,1.86,2.306,0.164,29,1,cluster5
1796,0.22,1.13,1.103,0.133,54,1,cluster8
1797,0.27,2.44,0.329,0.141,252,1,cluster8
1798,0,2.92,0.661,0.088,21,1,cluster3
1799,0,0,0.207,0.207,25,1,cluster9
1800,0,0.64,1.16,0.116,12,1,cluster9
1801,0,0,0.207,0.207,25,1,cluster9
1802,0,0,3.588,0,17,1,cluster2
1803,1.03,1.55,0.6,0.429,4,1,cluster5
1804,0,0.59,0,0.049,30,1,cluster1
1805,0,1.36,0.238,0.238,19,1,cluster8
1806,0.5,0.7,0.488,0.157,669,1,cluster9
1807,0.33,1,0.057,0.23,82,1,cluster5
1808,0,0.69,0,0,42,1,cluster1
1809,0.79,2.76,0.64,0.192,13,1,cluster5
1810,0.38,1.15,0.51,0,62,1,cluster5
1811,0.53,3.22,0.082,0,66,1,cluster3
1812,0,1.69,0.887,0.032,318,1,cluster8
1813,0,0,0.022,0.022,5,0,cluster4
1814,0,1.7,0.149,0,2,0,cluster1
1815,0,0,0,0,1,0,cluster4
1816,0,0,0.262,0,7,0,cluster4
1817,0,0,0,0,28,0,cluster4
1818,0,0,0,0,11,0,cluster4
1819,0,0,0,0,28,0,cluster4
1820,0,0,0,0,1,0,cluster4
1821,0,0,0.393,0,7,0,cluster4
1822,0,0,0.729,0,7,0,cluster4
1823,0,0,0.149,0,251,0,cluster9
1824,0,1.8,0,0,12,0,cluster1
1825,0,0,0,0,11,0,cluster4
1826,0,0,0,0.032,18,0,cluster4
1827,0,0,0,0,5,0,cluster4
1828,0,0,0,0,8,0,cluster4
1829,0,0,0.546,0,4,0,cluster4
1830,0,0,0.115,0,28,0,cluster4
1831,0,0,0,0,5,0,cluster4
1832,0,0,0.375,0,5,0,cluster4
1833,0,0.63,0,0,22,0,cluster1
1834,0,0,0.282,0,11,0,cluster4
1835,0,0.72,0.044,0.026,29,0,cluster1
1836,0,1.88,0,0,1,0,cluster1
1837,0,2.12,0,0,16,0,cluster1
1838,0,0,0,0,2,0,cluster4
1839,0,0,0,0,5,0,cluster4
1840,0,0,1.315,0,1,0,cluster9
1841,0,0,0,0,11,0,cluster4
1842,0,0,0.313,0,10,0,cluster4
1843,0,0,0,0,4,0,cluster4
1844,0,0,0,0,12,0,cluster4
1845,0,0,0,0,3,0,cluster4
1846,0,0,0,0,12,0,cluster4
1847,0.04,0.2,0.033,0,86,0,cluster9
1848,0,0,0,0,17,0,cluster4
1849,0,0,0,0.071,26,0,cluster1
1850,0,1.58,0,0,4,0,cluster1
1851,0,1.06,0.161,0,121,0,cluster8
1852,0,0,0.684,0,7,0,cluster4
1853,0,1.21,0.211,0,1,0,cluster1
1854,0,0.94,0.068,0,21,0,cluster1
1855,0,1.28,0,0,10,0,cluster1
1856,0,1.75,0.072,0,60,0,cluster1
1857,0,0,0.045,0,11,0,cluster4
1858,0,0,0.301,0,8,0,cluster4
1859,0,0,0,0,10,0,cluster4
1860,0,0,0,0,3,0,cluster4
1861,0,0,0.613,0,1,0,cluster4
1862,0,8.69,3.048,0,1,0,cluster0
1863,0,0,0,0,17,0,cluster4
1864,0,3.5,0,0,5,0,cluster1
1865,0,0,0.725,0,4,0,cluster4
1866,0,0.22,0,0.031,41,0,cluster4
1867,0,1.68,0.048,0,22,0,cluster1
1868,0,0.06,0,0.006,52,0,cluster4
1869,0,1.02,0.08,0,12,0,cluster1
1870,0,0,0.061,0,11,0,cluster4
1871,0.2,0,0,0.027,22,0,cluster9
1872,0,2.14,0.117,0,160,0,cluster8
1873,0,0,0.123,0,34,0,cluster4
1874,0,0,0,0,4,0,cluster4
1875,0,0,0,0,63,0,cluster4
1876,0,0,0.091,0,5,0,cluster4
1877,0,0,0,0,5,0,cluster4
1878,0,0,0.24,0,10,0,cluster4
1879,0,0,0,0,6,0,cluster4
1880,0,0,0.218,0,10,0,cluster4
1881,0,0,0,0,9,0,cluster4
1882,0,0,0,0,8,0,cluster4
1883,0,0,0.31,0.103,11,0,cluster1
1884,0,0,0,0.085,52,0,cluster1
1885,0,0.38,0,0,44,0,cluster4
1886,0,0.38,0,0.033,36,0,cluster1
1887,0,0,1.886,0,4,0,cluster9
1888,0,0.69,0,0.08,15,0,cluster1
1889,0,0,0,0,3,0,cluster4
1890,0,0,0,0,6,0,cluster4
1891,0,0,0,0,119,0,cluster9
1892,0,0,0,0,37,0,cluster4
1893,0,0,0,0,26,0,cluster4
1894,0,0.73,0.042,0,22,0,cluster1
1895,0,0.14,0,0,24,0,cluster4
1896,0,0.29,0.052,0,38,0,cluster4
1897,0,0,0,0,15,0,cluster4
1898,0,0,0,0,15,0,cluster4
1899,0,0,0,0,10,0,cluster4
1900,0,0,0,0,1,0,cluster4
1901,0,0,0,0,24,0,cluster4
1902,0,0,0,0,10,0,cluster4
1903,0,1.01,0,0,25,0,cluster1
1904,0,2.04,0,0,4,0,cluster1
1905,0,0,0.02,0,52,0,cluster4
1906,0,0,0,0,4,0,cluster4
1907,0,0,0,0,11,0,cluster4
1908,0,0,0,0,5,0,cluster4
1909,0,2.6,0,0,18,0,cluster1
1910,0,0,0,0,6,0,cluster4
1911,0,0.48,0.074,0,18,0,cluster4
1912,0,0,0,0,11,0,cluster4
1913,0,0,0,0,10,0,cluster4
1914,0,0.85,0.073,0,49,0,cluster1
1915,0,0,0,0,3,0,cluster4
1916,0,2.73,0,0,18,0,cluster1
1917,0,0.07,0.008,0.005,71,0,cluster4
1918,0,0.42,0,0.012,104,0,cluster1
1919,0,1,0.17,0,4,0,cluster1
1920,0,0,0,0,16,0,cluster4
1921,0,0,0,0,17,0,cluster4
1922,0,0,0.239,0,10,0,cluster4
1923,0,0,0,0,10,0,cluster4
1924,0,2.76,0.202,0.121,7,0,cluster1
1925,0,0,0,0,7,0,cluster4
1926,0,0,0,0,16,0,cluster4
1927,0,1.72,0,0,5,0,cluster1
1928,0,1.16,0.148,0,18,0,cluster1
1929,0,0,0,0,17,0,cluster4
1930,0,0,0,0,21,0,cluster4
1931,0,1.77,0.313,0.313,66,0,cluster8
1932,0,0,0,0,5,0,cluster4
1933,0,0,0,0,108,0,cluster4
1934,0,0,0.125,0,27,0,cluster4
1935,0.5,0.25,0.045,0,5,0,cluster5
1936,0,0.16,0,0.016,45,0,cluster4
1937,0,0.35,0.372,0,12,0,cluster4
1938,0.25,2.31,0.413,0,13,0,cluster3
1939,0,0,0.214,0,4,0,cluster4
1940,0,1.38,0.448,0,12,0,cluster1
1941,0,0,1.234,0,5,0,cluster9
1942,0,0,0,0,10,0,cluster4
1943,0,0,0.165,0,7,0,cluster4
1944,0,0,0,0,3,0,cluster4
1945,0,0,0,0,7,0,cluster4
1946,0,0.42,0,0,11,0,cluster4
1947,0,0,0,0,9,0,cluster4
1948,0,0,0,0,1,0,cluster4
1949,0,0,0.724,0,8,0,cluster4
1950,0,1.4,0,0,200,0,cluster8
1951,0,0.14,0,0,13,0,cluster4
1952,0,0,0,0.052,20,0,cluster1
1953,0,0,0,0,4,0,cluster4
1954,0,0.33,0,0,13,0,cluster4
1955,0,0.42,0.151,0,9,0,cluster4
1956,0,0,0,0,11,0,cluster4
1957,0,0,0,0,7,0,cluster4
1958,0,0,0.167,0,10,0,cluster4
1959,0,0,0,0,11,0,cluster4
1960,0,0,0,0,13,0,cluster4
1961,0,0.46,0.047,0.028,23,0,cluster1
1962,0,0,0,0,7,0,cluster4
1963,0,0.38,0.03,0,12,0,cluster4
1964,0,0,0,0,11,0,cluster4
1965,0,0,0,0,1,0,cluster4
1966,0,0,0,0,3,0,cluster4
1967,0,0,0,0,6,0,cluster4
1968,0,0,0,0,28,0,cluster4
1969,0,1.56,0.134,0,121,0,cluster8
1970,0,0,0.161,0,3,0,cluster4
1971,0,0,0.284,0.094,11,0,cluster1
1972,0,0.26,0,0.036,32,0,cluster4
1973,0,0.08,0,0.011,64,0,cluster4
1974,0,1.72,0,0,15,0,cluster1
1975,0,0.14,0,0.013,85,0,cluster4
1976,0,0,0,0,3,0,cluster4
1977,0,0,0,0,11,0,cluster4
1978,0,0,0,0.013,26,0,cluster4
1979,0,0,0,0,75,0,cluster4
1980,0,0,0,0,8,0,cluster4
1981,0,1.62,0.37,0,69,0,cluster1
1982,0,0,0,0,17,0,cluster4
1983,0,0.81,0,0,76,0,cluster1
1984,0,0,0.111,0,4,0,cluster4
1985,0,1.09,0.063,0.126,35,0,cluster1
1986,0,0,0,0,2,0,cluster4
1987,0,0,0,0,17,0,cluster4
1988,0,0.27,0,0,20,0,cluster4
1989,0,0,0,0,6,0,cluster4
1990,0,0,0,0,7,0,cluster4
1991,0,0,0,0,2,0,cluster4
1992,0,0.87,0,0,12,0,cluster1
1993,0,0,0,0.365,10,0,cluster9
1994,0,0,0.176,0,3,0,cluster4
1995,0,0,0,0,5,0,cluster4
1996,0,0,0,0,3,0,cluster4
1997,0,0,0.127,0,11,0,cluster4
1998,0,1.23,0,0,3,0,cluster1
1999,0,0,0,0,13,0,cluster4
2000,0,0,0.179,0,13,0,cluster4
2001,0,0,0,0,6,0,cluster4
2002,0,1.02,0,0.142,10,0,cluster1
2003,0,0,0,0,4,0,cluster4
2004,0,0.46,0.065,0,13,0,cluster4
2005,0,0,0,0,13,0,cluster4
2006,0,0,0,0,33,0,cluster4
2007,0,0.51,0,0,37,0,cluster4
2008,0,0.85,0,0,5,0,cluster1
2009,0,0.52,0,0,13,0,cluster4
2010,0,0,0,0,13,0,cluster4
2011,0,0,0.141,0,8,0,cluster4
2012,0,0,0,0,11,0,cluster4
2013,0,2.06,0,0,107,0,cluster1
2014,0,0,0,0,1488,0,cluster2
2015,0,0.61,0,0,13,0,cluster1
2016,0,0.29,0.376,0,157,0,cluster9
2017,0,0,0,0,15,0,cluster4
2018,0,0.55,0,0,13,0,cluster1
2019,0,0,0,0,8,0,cluster4
2020,0,0,0,0,13,0,cluster4
2021,0,0.6,0,0.129,31,0,cluster1
2022,0,0,0,0,3,0,cluster4
2023,0,0.71,0,0,4,0,cluster1
2024,0,0,0,0,1,0,cluster4
2025,0,0,0,0,2,0,cluster4
2026,0,0.65,0,0,28,0,cluster1
2027,0,0.36,0,0,45,0,cluster4
2028,0,0,0,0,5,0,cluster4
2029,0,0,0,0,1,0,cluster4
2030,0,0.87,0,0,15,0,cluster1
2031,0,0,0,0,1,0,cluster4
2032,0,0,0,0,26,0,cluster4
2033,0,0,0,0,13,0,cluster4
2034,0,0,0,0,5,0,cluster4
2035,0,0.56,0,0,15,0,cluster1
2036,0,0,0,0,28,0,cluster4
2037,0,0,0.144,0,10,0,cluster4
2038,0,0.7,0,0,13,0,cluster1
2039,0,0,0,0.141,104,0,cluster9
2040,0,3.18,0,0,53,0,cluster1
2041,0,0,0,0,15,0,cluster4
2042,0,1.08,0,0,4,0,cluster1
2043,0,0,0,0.015,18,0,cluster4
2044,0,0,0,0,24,0,cluster4
2045,0,0,0,0,22,0,cluster4
2046,0,0,0,0,11,0,cluster4
2047,0,0,0,0,7,0,cluster4
2048,0,0,0,0,87,0,cluster4
2049,0,3.7,0.318,0,15,0,cluster1
2050,0,0.76,0,0,28,0,cluster1
2051,0,0,0,0,1,0,cluster4
2052,0,3.33,0.176,0,12,0,cluster1
2053,0,0,0,0,11,0,cluster4
2054,0,4.44,0.383,0,3,0,cluster0
2055,0,0,0,0,1,0,cluster4
2056,0,0.33,0.05,0.05,15,0,cluster1
2057,0,0,0,0,24,0,cluster4
2058,0,4.16,0,0,3,0,cluster1
2059,0,0,0,0,12,0,cluster4
2060,0,0.88,0.023,0.047,161,0,cluster8
2061,0,0,0,0.141,104,0,cluster9
2062,0,0.68,0,0,13,0,cluster1
2063,0,0,0,0,28,0,cluster4
2064,0,0,0,0,5,0,cluster4
2065,0,0,0,0,3,0,cluster4
2066,0,0,0,0,13,0,cluster4
2067,0,0,0,0,28,0,cluster4
2068,0,0,0.74,0,6,0,cluster4
2069,0,2.27,0,0,2,0,cluster1
2070,0,0,0,0,4,0,cluster4
2071,0,1.33,0,0,11,0,cluster1
2072,0,0,0,0,13,0,cluster4
2073,0,0.34,0.055,0.055,15,0,cluster1
2074,0,0,0.26,0,10,0,cluster4
2075,0,0,0,0,5,0,cluster4
2076,0,2.38,0.374,0,15,0,cluster1
2077,0,0,0.213,0,6,0,cluster4
2078,0,0,0,0,9,0,cluster4
2079,0,0,0,0,8,0,cluster4
2080,0,0.6,0.051,0.038,24,0,cluster1
2081,0,2.1,0,0,12,0,cluster1
2082,0,0,0,0,24,0,cluster4
2083,0,0.54,0.045,0,8,0,cluster1
2084,0,0.8,0.139,0,5,0,cluster1
2085,0,1.69,0.552,0,4,0,cluster1
2086,0,0,0,0,15,0,cluster4
2087,0,0.46,0.075,0.075,12,0,cluster1
2088,0,0,0,0,24,0,cluster4
2089,0,0,0,0,1,0,cluster4
2090,0,0,0,0,3,0,cluster4
2091,0,0,0.107,0,11,0,cluster4
2092,0,1.67,0,0,4,0,cluster1
2093,0,0,0,0,5,0,cluster4
2094,0,1.81,0,0,2,0,cluster1
2095,0.16,0.16,0.02,0,28,0,cluster9
2096,0,0.33,0.051,0,28,0,cluster4
2097,0,0,0,0,18,0,cluster4
2098,0,0,0,0,10,0,cluster4
2099,0,0.85,0,0,4,0,cluster1
2100,0,0,0,0,2,0,cluster4
2101,0,0.23,0.026,0,23,0,cluster4
2102,0,0,0,0,24,0,cluster4
2103,0,0,0,0,13,0,cluster4
2104,0,0,0.5,0,8,0,cluster4
2105,0,0,0,0,16,0,cluster4
2106,0,0,0,0,17,0,cluster4
2107,0,0,0,0,17,0,cluster4
2108,0,0,0,0,8,0,cluster4
2109,0,0,0,0,1,0,cluster4
2110,0,0.69,0.09,0,121,0,cluster9
2111,0,0,0,0,1,0,cluster4
2112,0,0,0,0,11,0,cluster4
2113,0,0,1.458,0,2,0,cluster9
2114,0,0.08,0,0,60,0,cluster4
2115,0,0.19,0,0.026,48,0,cluster4
2116,0,0,0,0.1,22,0,cluster1
2117,0,0.15,0,0.015,38,0,cluster4
2118,0,0,0,0.163,235,0,cluster9
2119,0,0.59,0.078,0,121,0,cluster9
2120,0,0.46,0,0,34,0,cluster4
2121,0,1.35,0.072,0.072,38,0,cluster1
2122,0.16,2.31,0.076,0.076,37,0,cluster3
2123,0,0,0,0,4,0,cluster4
2124,0,1.06,0.026,0,34,0,cluster1
2125,0,0,0,0,2,0,cluster4
2126,0,0,0,0,8,0,cluster4
2127,0,0.07,0,0.01,51,0,cluster4
2128,0,0,0,0,11,0,cluster4
2129,0,0,0.294,0,11,0,cluster4
2130,0,0,0.041,0,4,0,cluster4
2131,0,1.82,0.044,0,22,0,cluster1
2132,0,0.81,0.285,0,7,0,cluster1
2133,0,0.46,0,0,28,0,cluster4
2134,0,1.69,0,0,13,0,cluster1
2135,0,0,0,0,8,0,cluster4
2136,0,0,0,0,28,0,cluster4
2137,3.07,0,0.251,0,12,0,cluster6
2138,0,0,0,0,1,0,cluster4
2139,0,0,0,0,4,0,cluster4
2140,0,0,0,0,3,0,cluster4
2141,0,0,0,0,28,0,cluster4
2142,0,0,0,0,87,0,cluster4
2143,0,0,0.123,0,34,0,cluster4
2144,0,0,0,0,22,0,cluster4
2145,0,0,0,0,3,0,cluster4
2146,0,0,0,0,3,0,cluster4
2147,0,0,0,0.136,11,0,cluster1
2148,0,0,0,0,1,0,cluster4
2149,0,0.94,0,0,17,0,cluster1
2150,0,0,0,0,11,0,cluster4
2151,0,0,0,0,3,0,cluster4
2152,0,0,0,0,2,0,cluster4
2153,0,0,0,0,20,0,cluster4
2154,0,0.45,0,0,4,0,cluster4
2155,0,0,0,0,25,0,cluster4
2156,0,0,0,0,1,0,cluster4
2157,0,0,1.798,0,13,0,cluster9
2158,0,0,0,0,28,0,cluster4
2159,0,0,0,0.023,57,0,cluster4
2160,0,0,0,0,13,0,cluster4
2161,0,0,0,0,4,0,cluster4
2162,0,0,0,0,12,0,cluster4
2163,0.31,0.63,0,0,46,0,cluster9
2164,0,0,0,0.028,24,0,cluster4
2165,0,0,0,0,9,0,cluster4
2166,0.32,2.63,0,0,118,0,cluster3
2167,0,0,0.225,0,10,0,cluster4
2168,0,0,0,0,14,0,cluster4
2169,0,2.7,0.432,0,16,0,cluster1
2170,0,0,0,0,87,0,cluster4
2171,0,1.21,0,0,52,0,cluster1
2172,0,0,0.102,0,10,0,cluster4
2173,0,0,0.116,0,10,0,cluster4
2174,0,0,0,0,12,0,cluster4
2175,0,0.67,0.063,0,121,0,cluster9
2176,0,0,0,0,3,0,cluster4
2177,0,0.63,0.044,0.051,27,0,cluster1
2178,0,0.74,0.069,0,121,0,cluster8
2179,0,0,0,0,6,0,cluster4
2180,0,0,0,0,8,0,cluster4
2181,0,3,0.145,0,14,0,cluster1
2182,0,0,0.102,0,26,0,cluster4
2183,0,0,0.044,0,10,0,cluster4
2184,0,0,0,0,2,0,cluster4
2185,0,0.03,0.002,0,58,0,cluster4
2186,0,1.19,0,0,55,0,cluster1
2187,0,0,0,0,1,0,cluster4
2188,0,0,0.087,0,13,0,cluster4
2189,0,0.29,0,0,46,0,cluster4
2190,0,0,0,0,1,0,cluster4
2191,0,0,0,0,5,0,cluster4
2192,0,0,0.25,0,9,0,cluster4
2193,0,0,0,0,3,0,cluster4
2194,0,0,0,0,12,0,cluster4
2195,0,0,0,0,5,0,cluster4
2196,0,1.98,0.262,0,14,0,cluster1
2197,0,0,0,0,7,0,cluster4
2198,0,0,0,0,2,0,cluster4
2199,0,2.18,0,0,12,0,cluster1
2200,0,2.35,0,0,12,0,cluster1
2201,0,0.73,0,0,12,0,cluster1
2202,0,0,0,0,6,0,cluster4
2203,0,2.5,0,0,3,0,cluster1
2204,0,0.52,0.309,0,34,0,cluster4
2205,0,0,0.104,0,17,0,cluster4
2206,0,0,0,0,4,0,cluster4
2207,0,0,0,0,1,0,cluster4
2208,0,0,0,0,14,0,cluster4
2209,0,0,0,0,1,0,cluster4
2210,0,0,0,0,1,0,cluster4
2211,0,0.4,0,0,20,0,cluster4
2212,0,0.5,0,0,12,0,cluster4
2213,0,0.75,0,0,5,0,cluster1
2214,0,0.57,0.103,0,4,0,cluster1
2215,0,0,0,0,2,0,cluster4
2216,0,0,0,0,6,0,cluster4
2217,0,0,0,0,2,0,cluster4
2218,0,0,0.239,0,13,0,cluster4
2219,0,0.54,0,0,31,0,cluster1
2220,0,0,1.123,0,16,0,cluster4
2221,0,0,0.138,0,11,0,cluster4
2222,0,0,0,0,1,0,cluster4
2223,0,0,0,0,75,0,cluster4
2224,0,0.43,0,0,75,0,cluster4
2225,0,0,0,0,5,0,cluster4
2226,0,0.85,0,0.124,18,0,cluster1
2227,0,0,0,0.078,28,0,cluster1
2228,0,1.35,0,0,6,0,cluster1
2229,0,0,0,0,57,0,cluster4
2230,0,0,0,0,58,0,cluster4
2231,0,0,0,0,13,0,cluster4
2232,0,1.23,0,0,10,0,cluster1
2233,0,0,0,0,22,0,cluster4
2234,0,0,0.203,0,15,0,cluster4
2235,0,0,0,0,4,0,cluster4
2236,0,0,0,0,7,0,cluster4
2237,0,0,0,0,69,0,cluster4
2238,0,0,2.272,0,7,0,cluster9
2239,0,0,0,0,23,0,cluster4
2240,0,0,0,0,7,0,cluster4
2241,0,0,0,0.058,9,0,cluster1
2242,0,0,0.286,0,17,0,cluster4
2243,0,0,0.147,0,10,0,cluster4
2244,0,0,0,0,5,0,cluster4
2245,0,0,0.277,0,17,0,cluster4
2246,0,0,0,0,14,0,cluster4
2247,0,0,0,0,34,0,cluster4
2248,0,0,0,0,1,0,cluster4
2249,0,1.38,0,0,11,0,cluster1
2250,0,2.5,0,0,3,0,cluster1
2251,0,0,0,0.026,18,0,cluster4
2252,0,0,0.033,0.033,12,0,cluster4
2253,0,0,0,0,7,0,cluster4
2254,0,0,0,0,1,0,cluster4
2255,0,0.98,0.068,0,25,0,cluster1
2256,0,0,0.055,0,6,0,cluster4
2257,0,1.36,0.486,0,31,0,cluster1
2258,0,0,0,0,5,0,cluster4
2259,0.22,2.21,0.073,0.146,22,0,cluster3
2260,0,0,0,0,4,0,cluster4
2261,0,0,0.029,0.029,24,0,cluster4
2262,0,0.57,0.053,0.03,49,0,cluster1
2263,0,0,0,0,7,0,cluster4
2264,0,0,0,0,12,0,cluster4
2265,0,0,0,0,7,0,cluster4
2266,0,0,0.331,0,6,0,cluster4
2267,0,0,0,0,11,0,cluster4
2268,0,0,0,0,7,0,cluster4
2269,0,0,0,0,9,0,cluster4
2270,0,0,0,0,11,0,cluster4
2271,0,0,0,0,7,0,cluster4
2272,0,0,0,0,7,0,cluster4
2273,0,0,0,0,1,0,cluster4
2274,0,0,0,0,7,0,cluster4
2275,0,0,0,0,4,0,cluster4
